group_target,group_comp,rot_same,ref_same,gref_same,tile_same,user_id,task_id,distance,accuracy
 P1,P3M1,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,51994,2,0
 P6M,PMG,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,2302,3,0
 P3,P6,FALSE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,12844,1,0
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,29892,2,1
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,13822,3,0
 P4G,PMG,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,18293,3,0
 PGG,P6M,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,29448,4,1
 P1,P6,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,53187,2,1
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,9315,3,0
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,A2EEL9YYUHL5SK,7773,1,1
 PGG,P1,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,31357,2,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,26638,2,0
 CMM,P1,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,28768,4,1
 P1,PG,TRUE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,54285,1,1
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,21756,4,1
 P4M,CM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,20960,5,1
 P6M,P3M1,FALSE,TRUE,TRUE,TRUE,A2EEL9YYUHL5SK,746,1,1
 P3,P3M1,TRUE,FALSE,FALSE,TRUE,A2EEL9YYUHL5SK,15482,1,1
 PM,PG,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,46602,1,1
 PMG,P31M,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,34672,2,1
 PG,PMG,FALSE,FALSE,TRUE,TRUE,AGDFBU9CK6Z9R,43291,2,1
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,22120,5,0
 P3,PGG,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,13125,3,1
 P6,P31M,FALSE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,4557,2,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,8312,2,1
 PM,P3,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,45617,3,1
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,20834,5,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,21704,3,1
 P31M,CM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,7505,1,0
 P4G,PMM,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,17717,2,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,5432,2,0
 P6,P6M,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,5787,1,1
 P3,PMM,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,14512,4,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,19110,5,1
 P3M1,PMG,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,10637,2,1
 PMM,P3,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,36009,4,1
 P31M,PG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,9444,3,1
 P6,P2,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,5682,1,1
 PG,P6M,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,42261,4,1
 P3M1,PG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,12008,3,1
 P4M,P4,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,22016,2,1
 P4,P6,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,24393,2,1
 P6M,P6,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,2598,1,1
 P3M1,PGG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,11876,3,1
 P1,P4,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,51497,2,1
 P4,P2,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,24915,1,0
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,26283,2,1
 PM,P31M,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,46184,2,1
 P1,PMG,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,52910,3,1
 P2,P6,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,49321,1,1
 PMG,PM,FALSE,TRUE,FALSE,TRUE,A2EEL9YYUHL5SK,33186,2,0
 P6,PGG,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,3546,4,1
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,A2EEL9YYUHL5SK,30494,2,1
 P3M1,PM,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,12682,2,1
 PG,P31M,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,44245,3,1
 PGG,PG,FALSE,TRUE,TRUE,TRUE,A2EEL9YYUHL5SK,31862,1,0
 P4M,CM,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,22221,5,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,45445,3,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,12794,2,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,50885,3,1
 P6,P31M,FALSE,FALSE,FALSE,TRUE,A2EEL9YYUHL5SK,3257,2,0
 P4M,PMG,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,22156,4,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,33341,4,1
 PG,P2,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,42167,2,0
 PG,P6M,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,43527,4,1
 CMM,P3,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,27707,3,1
 P3,P1,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,14069,1,1
 PMM,P4,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,37411,3,1
 CM,P6,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,40382,3,1
 P3M1,P4G,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,11720,3,1
 P1,PM,TRUE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,53061,2,1
 P2,PMM,TRUE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,50368,4,1
 PM,P4,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,45723,4,1
 P2,P1,FALSE,TRUE,TRUE,TRUE,A2EEL9YYUHL5SK,51164,1,1
 P3,P4M,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,13029,5,1
 PM,P4M,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,46994,6,1
 PMG,P4,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,32317,4,1
 CM,P6M,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,39075,2,1
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A2EEL9YYUHL5SK,16715,3,1
 P4M,PG,FALSE,FALSE,TRUE,FALSE,A2EEL9YYUHL5SK,22263,5,1
 P31M,CMM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,6690,2,1
 P1,P3,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,52650,1,0
 P3M1,P2,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,12102,3,1
 CMM,PMG,TRUE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,28536,2,0
 P2,PG,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,49194,2,1
 P1,PMM,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,51669,4,1
 PM,PMG,FALSE,TRUE,FALSE,TRUE,A2EEL9YYUHL5SK,45864,2,1
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,8002,3,1
 PMG,CM,FALSE,TRUE,TRUE,FALSE,A2EEL9YYUHL5SK,32455,1,1
 P6M,PMM,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,401,2,1
 P3,PMG,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,14480,3,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,35202,2,0
 PG,P4,FALSE,TRUE,FALSE,FALSE,A2EEL9YYUHL5SK,43163,3,1
 P4,CMM,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,23990,2,1
 P2,P4,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,50853,1,1
 P3,PMM,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,13211,4,1
 PM,CM,TRUE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,47227,1,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,16558,5,1
 P31M,P2,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,8884,3,1
 CM,P3M1,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,39815,1,0
 PGG,PMG,TRUE,FALSE,TRUE,TRUE,AGDFBU9CK6Z9R,29180,1,1
 PMG,P3,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,32801,3,1
 PGG,CMM,TRUE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,29134,3,1
 P6,P4M,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,3420,4,1
 PMG,P6,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,34631,4,1
 P31M,P3M1,TRUE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,8418,1,1
 CM,P2,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,41541,4,1
 P2,P6M,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,50580,2,0
 P6M,P4G,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,2744,2,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,16321,4,1
 P3,PM,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,14617,3,1
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,35222,2,1
 PG,P4M,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,44424,5,1
 P4,P4G,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,25170,1,0
 P6M,PG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,3050,4,1
 P4,PM,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,22935,4,1
 PM,P1,TRUE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,46069,2,0
 PG,P2,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,44756,2,1
 PMG,P1,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,33902,3,1
 P3M1,CMM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,12442,2,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,3504,2,1
 CM,PG,TRUE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,38892,2,1
 PG,P4G,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,44393,4,1
 P4G,P4,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,17530,1,1
 P6M,PMM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,2995,2,1
 PGG,PMM,TRUE,FALSE,FALSE,TRUE,AGDFBU9CK6Z9R,31775,2,0
 P6M,P4,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,241,3,0
 P31M,P6,FALSE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,9006,2,1
 PMM,PMG,TRUE,TRUE,FALSE,TRUE,AGDFBU9CK6Z9R,36919,1,1
 CMM,P31M,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,25715,2,1
 PGG,P6M,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,31382,4,1
 PMG,PMM,TRUE,TRUE,FALSE,TRUE,A2T321GO5NUCQY,34345,1,1
 P31M,P4M,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,8550,4,1
 P1,CMM,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,51534,4,1
 PMM,PM,FALSE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,37022,3,0
 PMG,CMM,TRUE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,32336,2,1
 PG,CM,TRUE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,43380,2,1
 P3M1,PG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,10741,3,0
 P4M,PGG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,22100,5,1
 PGG,P2,TRUE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,29362,3,0
 P31M,PMM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,9371,3,1
 PGG,P4G,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,29004,4,0
 P31M,CMM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,9250,2,1
 PMG,P2,TRUE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,33235,4,0
 CMM,CM,FALSE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,26076,3,0
 PM,P4M,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,47634,6,1
 PMM,P4G,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,36695,2,1
 P4,PMM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,22832,3,1
 P31M,P1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,7676,2,1
 PM,PG,TRUE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,47279,1,1
 P6,PMG,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,6138,4,1
 P4M,CMM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,21402,2,1
 P31M,PMG,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,6762,2,0
 P4,PG,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,23539,3,1
 PGG,PM,FALSE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,31911,2,0
 PGG,P6,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,30138,4,1
 P4M,P6,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,21183,4,1
 P3M1,P6,FALSE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,10305,2,1
 P4M,P4,TRUE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,19475,2,0
 CM,PMG,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,39472,1,1
 CMM,P6,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,27583,2,1
 P1,PGG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,52215,2,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,AGDFBU9CK6Z9R,33678,1,1
 P1,PG,TRUE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,53038,1,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,33553,4,1
 P3M1,P6M,FALSE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,11543,1,1
 P3,PGG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,15690,3,1
 PMM,PG,FALSE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,36967,3,1
 CMM,P2,TRUE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,28721,3,1
 CMM,P4G,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,28372,1,1
 PM,P6,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,44858,4,1
 CM,P4,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,39345,5,1
 PMM,CMM,TRUE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,37450,1,0
 P31M,PGG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,6742,3,1
 P31M,P6M,FALSE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,8998,1,0
 P4M,CM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,21599,5,0
 PMM,P6M,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,35229,2,0
 P3,PMG,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,15756,3,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,12798,2,1
 P4,P6M,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,23079,3,0
 CMM,PGG,TRUE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,28490,3,1
 PM,P3M1,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,47490,2,1
 P4G,PGG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,16992,4,0
 P4,P6,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,23750,2,0
 PG,P3M1,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,44287,3,1
 CMM,P1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,28788,4,1
 P3M1,CM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,10712,1,1
 P3M1,P6M,FALSE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,9636,1,1
 P6M,CM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,3021,2,1
 P1,P4,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,53405,2,1
 P3,PM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,14628,3,1
 P1,P6M,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,51213,3,1
 P3,P4G,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,13611,4,1
 P3,PG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,14599,2,1
 P3,CM,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,14554,2,1
 PG,P1,TRUE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,43506,1,1
 P31M,PG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,9466,3,1
 CM,P3M1,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,38537,1,1
 P6,PMM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,4906,3,1
 P4M,P2,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,21049,3,1
 P4G,PG,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,17797,4,1
 PG,PM,TRUE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,43424,1,1
 P2,P1,FALSE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,49916,1,0
 P1,P4G,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,53351,3,1
 P2,PM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,51156,3,0
 PGG,P3,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,30900,3,0
 P1,PMG,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,51636,3,1
 P31M,P4G,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,9132,3,1
 P4G,P4,TRUE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,16247,1,0
 P3M1,P2,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,10838,3,1
 P3,P31M,TRUE,FALSE,FALSE,TRUE,A2T321GO5NUCQY,15463,1,1
 P6M,PM,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,1186,3,1
 P4G,P6,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,17965,3,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,291,1,0
 P1,P4M,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,54022,4,1
 P4G,PM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,17189,5,1
 PMM,P3,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,36666,4,1
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,36618,3,1
 P3,P2,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,15929,2,1
 P6,PGG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,6103,4,0
 PM,P3M1,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,47494,2,1
 P4,P31M,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,25044,4,0
 P1,PMM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,52312,4,1
 P4G,CM,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,17092,4,0
 P4,P3M1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,23821,4,0
 P4M,PM,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,19725,6,1
 CMM,P4,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,26539,2,1
 P3M1,P1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,11500,2,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,41508,1,1
 PMG,P4M,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,32278,4,1
 PMG,PGG,TRUE,FALSE,TRUE,TRUE,A2T321GO5NUCQY,32389,1,1
 P3,P6,FALSE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,15418,1,1
 P4G,CMM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,18853,1,1
 PG,P4,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,41892,3,1
 PMM,P3M1,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,35967,3,1
 PM,P6M,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,46111,3,0
 P4G,P6,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,18637,3,0
 CM,PMG,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,40741,1,0
 P6,P4,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,5379,2,1
 P4M,P4G,TRUE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,20712,1,1
 CM,CMM,FALSE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,40012,3,1
 CM,PM,TRUE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,41481,1,1
 CM,P31M,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,38511,1,1
 CM,P6,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,39728,3,1
 P3M1,P31M,TRUE,TRUE,TRUE,TRUE,A2T321GO5NUCQY,10997,1,1
 P6M,PGG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,994,4,1
 PGG,P3M1,FALSE,FALSE,TRUE,FALSE,AGDFBU9CK6Z9R,30236,3,0
 P3M1,PMM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,12587,3,1
 P2,P6M,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,49930,2,1
 P3,PG,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,15863,2,1
 P31M,P2,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,7620,3,0
 PGG,PMG,TRUE,FALSE,TRUE,TRUE,A2T321GO5NUCQY,29827,1,1
 P4,PG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,25444,3,0
 P2,P1,FALSE,TRUE,TRUE,TRUE,AGDFBU9CK6Z9R,49251,1,1
 P1,P3M1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,51983,2,1
 P3,P1,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,14695,1,1
 P2,PG,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,49812,2,1
 P4G,P3,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,17473,4,0
 P4M,PG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,19714,5,1
 P4M,PMM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,19608,3,1
 PGG,CM,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,29918,2,1
 PMM,P4M,FALSE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,36105,3,0
 PM,P4,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,45722,4,0
 P4M,P6M,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,19218,3,1
 CMM,P2,TRUE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,26186,3,1
 P4G,P3M1,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,16768,3,1
 P1,CM,TRUE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,52327,3,1
 CM,P1,TRUE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,40300,3,1
 P6M,CMM,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,1593,1,1
 CM,P2,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,40260,4,0
 P6M,PM,FALSE,TRUE,FALSE,FALSE,A2T321GO5NUCQY,557,3,0
 P6M,P4,FALSE,FALSE,FALSE,FALSE,AGDFBU9CK6Z9R,279,3,1
 P6,P1,FALSE,TRUE,TRUE,FALSE,A2T321GO5NUCQY,4475,2,0
 P4M,P1,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,22383,4,1
 P4M,P6M,FALSE,TRUE,TRUE,FALSE,AGDFBU9CK6Z9R,19854,3,1
 CM,PGG,FALSE,FALSE,TRUE,FALSE,A2T321GO5NUCQY,41338,2,1
 P2,CMM,TRUE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,49619,3,1
 PMM,CMM,TRUE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,37461,1,1
 P6,P4G,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,5939,3,1
 CM,P3,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,41121,2,0
 CMM,PMM,TRUE,TRUE,FALSE,FALSE,AGDFBU9CK6Z9R,27955,1,1
 P6,CMM,FALSE,FALSE,FALSE,FALSE,A2T321GO5NUCQY,4138,2,1
